DateTime,comp1.Air.T,comp1.Air.RH,comp1.Air.ppm,common.Iglob.Value,common.Tout.Value,common.RHout.Value,common.Windsp.Value,comp1.PARsensor.Above,comp1.TPipe1.Value,comp1.ConPipes.TSupPipe1,comp1.PConPipe1.Value,comp1.ConWin.WinLee,comp1.ConWin.WinWnd,comp1.Setpoints.SpHeat,comp1.Setpoints.SpVent,comp1.Scr1.Pos,comp1.Scr2.Pos,comp1.Lmp1.ElecUse,comp1.McPureAir.Value,comp1.Setpoints.SpCO2,comp1.Growth.FruitFreshweight,comp1.Growth.DVSfruit,comp1.Growth.DryMatterFract,comp1.Growth.CropAbs,comp1.Growth.PlantDensity,common.ElecPrice.PeakHour,comp1.Growth.WaterUsePerPot,comp1.Growth.RedFruitsWeight
2023-11-12 03:00:00,20.04,89.1,521.0,0.0,6.5,99.3,0.0,0.0,37.12171195986513,39.1,31.9,6.1,0.0,18.0,19.0,0.999,0.999,0.0,0.0,300.0,158.1,0.839,0.0877,0.847,20.0,0.0,2.0,80.4
2023-11-12 04:00:00,20.0,89.4,518.0,0.0,6.4,99.4,0.0,0.0,37.110444500386905,39.1,32.0,5.8,0.0,18.0,19.0,1.0,1.0,0.0,0.0,300.0,158.1,0.839,0.0877,0.847,20.0,0.0,2.0,80.4
2023-11-12 05:00:00,20.4,89.0,511.0,0.0,6.8,99.4,0.0,125.0,37.168544668281996,39.2,31.8,5.5,0.0,18.4,19.4,1.0,1.0,46.296,2.314814814814815e-08,352.0,158.1,0.839,0.0877,0.847,20.0,0.0,2.1,80.4
2023-11-12 06:00:00,22.16,88.6,607.0,0.0,7.2,99.0,0.2,250.0,37.46530050682432,39.3,28.2,10.7,0.0,19.0,20.0,0.986,0.986,92.593,1.5740740740740742e-06,671.0,158.1,0.839,0.0877,0.847,20.0,0.0,3.9,80.4
2023-11-12 07:00:00,22.68,89.4,699.0,0.0,7.2,97.0,0.3,250.0,37.55459959260114,39.3,27.4,14.9,0.0,19.0,20.0,0.979,0.979,92.593,4.398148148148149e-07,700.0,158.1,0.839,0.0877,0.847,20.0,0.0,4.7,80.4
2023-11-12 08:00:00,23.18,89.0,699.0,4.0,7.2,94.2,0.0,250.0,39.67862671380532,42.5,43.7,18.2,0.0,19.0,20.0,0.973,0.973,92.593,4.820923444568251e-07,700.0,158.1,0.839,0.0877,0.847,20.0,0.0,4.8,80.4
2023-11-12 09:00:00,25.13,89.3,691.0,30.0,7.2,91.2,0.0,282.0,44.0024761648905,47.3,51.2,39.3,0.0,20.3,21.3,0.963,0.0,92.593,5.343179016768938e-07,710.0,158.1,0.839,0.0877,0.847,20.0,0.0,5.1,80.4
2023-11-12 10:00:00,27.63,90.0,722.0,93.0,7.4,90.6,0.1,349.0,46.14954822648155,48.2,32.9,52.3,4.0,22.8,23.8,0.953,0.0,92.593,1.0395487227540062e-06,800.0,158.1,0.839,0.0877,0.847,20.0,0.0,6.5,80.4
2023-11-12 11:00:00,27.18,89.8,665.0,147.0,8.1,86.4,0.5,359.0,44.487549624349406,49.6,85.2,66.3,16.8,24.9,25.9,0.386,0.0,69.444,8.247378253310862e-07,800.0,158.1,0.839,0.0877,0.847,20.0,0.0,8.9,80.4
2023-11-12 12:00:00,25.61,85.9,767.0,214.0,8.5,83.3,1.3,273.0,64.92404989323428,67.0,74.7,7.6,0.5,25.1,26.1,0.0,0.0,0.0,1.7053397339588614e-06,800.0,158.4,0.84,0.0877,0.847,20.0,0.0,8.7,80.9
2023-11-12 13:00:00,24.99,87.4,687.0,225.0,6.7,91.9,3.7,288.0,59.32869417594841,66.0,123.8,12.4,0.0,25.3,26.3,0.167,0.0,0.0,1.272987675322773e-06,800.0,162.5,0.856,0.0878,0.847,20.0,0.0,10.7,86.9
2023-11-12 14:00:00,28.46,88.4,833.0,103.0,5.8,98.5,3.0,354.0,57.142904251640196,52.9,0.0,21.7,0.0,25.6,26.6,0.979,0.0,92.593,7.750701572750486e-07,800.0,162.5,0.856,0.0878,0.847,20.0,0.0,8.9,86.9
2023-11-12 15:00:00,29.26,89.7,749.0,64.0,5.7,99.3,1.7,320.0,46.566403946240264,48.5,30.3,45.5,0.6,25.5,26.5,0.959,0.0,92.593,1.032875965839867e-06,800.0,162.5,0.856,0.0878,0.847,20.0,0.0,8.7,86.9
2023-11-12 16:00:00,28.68,89.9,748.0,36.0,5.7,99.2,0.6,290.0,43.384501688782954,44.5,17.2,53.4,3.8,25.1,26.1,0.958,0.0,92.593,4.766600784709894e-07,734.0,162.5,0.856,0.0878,0.847,20.0,0.0,7.8,86.9
2023-11-12 17:00:00,27.6,89.6,682.0,12.0,5.8,99.3,1.1,262.0,39.27351919667178,40.1,13.3,27.3,0.0,23.3,24.3,0.971,0.324,92.593,8.652976013671054e-07,700.0,162.5,0.856,0.0878,0.847,20.0,0.0,6.8,86.9
2023-11-12 18:00:00,25.16,89.3,696.0,1.0,6.1,99.3,2.1,250.0,37.956458641681216,39.4,22.4,17.0,0.0,21.3,22.3,0.977,0.977,92.593,1.1111111111111108e-06,700.0,162.5,0.856,0.0878,0.847,20.0,0.0,7.9,86.9
2023-11-12 19:00:00,24.01,89.3,703.0,0.0,6.2,99.2,1.5,250.0,37.799857961623246,39.3,24.2,19.3,0.0,19.4,20.4,0.968,0.968,92.593,8.31120393030096e-07,700.0,162.5,0.856,0.0878,0.847,20.0,0.0,5.6,86.9
2023-11-12 20:00:00,23.71,89.6,695.0,0.0,5.9,99.1,0.3,250.0,37.73859746820349,39.3,25.0,20.5,0.0,19.0,20.0,0.966,0.966,92.593,8.22553516694253e-07,700.0,162.5,0.856,0.0878,0.847,20.0,0.0,5.2,86.9
2023-11-12 21:00:00,22.47,89.0,687.0,0.0,5.5,99.4,0.1,0.0,37.53816392418958,39.2,26.8,20.0,0.0,18.1,19.1,0.969,0.969,0.0,9.001847553253118e-08,477.0,162.5,0.856,0.0878,0.847,20.0,0.0,4.8,86.9
2023-11-12 22:00:00,21.15,83.6,648.0,0.0,5.2,99.4,0.3,0.0,37.32931317361186,39.2,29.4,13.9,0.0,18.0,19.0,0.985,0.985,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-12 23:00:00,20.52,83.9,622.0,0.0,4.7,99.4,1.0,0.0,37.25467373091818,39.2,30.3,9.5,0.0,18.0,19.0,0.993,0.993,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 00:00:00,20.22,85.5,601.0,0.0,4.3,99.4,0.5,0.0,37.19692687830511,39.2,31.0,7.3,0.0,18.0,19.0,0.997,0.997,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 01:00:00,20.09,87.1,591.0,0.0,4.1,99.4,0.3,0.0,37.16173494802627,39.2,31.4,6.3,0.0,18.0,19.0,0.999,0.999,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 02:00:00,20.04,88.1,584.0,0.0,4.5,99.4,0.6,0.0,37.14162450474427,39.1,31.6,5.9,0.0,18.0,19.0,0.999,0.999,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 03:00:00,20.01,88.8,578.0,0.0,5.0,99.4,1.0,0.0,37.1270027993288,39.1,31.8,5.7,0.0,18.0,19.0,1.0,1.0,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 04:00:00,19.97,89.0,571.0,0.0,5.4,99.3,0.8,0.0,37.11503134403367,39.1,31.9,5.5,0.0,18.0,19.0,1.0,1.0,0.0,0.0,300.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.0,86.9
2023-11-13 05:00:00,20.37,88.8,558.0,0.0,6.1,99.3,1.0,125.0,37.1726669534108,39.2,31.8,5.1,0.0,18.4,19.4,1.0,1.0,46.296,0.0,352.0,162.5,0.856,0.0878,0.847,20.0,0.0,2.1,86.9
2023-11-13 06:00:00,22.11,88.3,604.0,0.0,6.4,99.4,1.6,250.0,37.46903719509904,39.3,28.2,10.0,0.0,19.0,20.0,0.987,0.987,92.593,1.5277777777777774e-06,671.0,162.5,0.856,0.0878,0.847,20.0,0.0,3.9,86.9
2023-11-13 07:00:00,22.54,88.9,701.0,0.0,6.8,99.4,1.3,250.0,37.543186196455544,39.3,27.3,13.7,0.0,19.0,20.0,0.981,0.981,92.593,6.018518518518518e-07,700.0,162.5,0.856,0.0878,0.847,20.0,0.08333333333333333,4.9,86.9
2023-11-13 08:00:00,22.92,88.2,696.0,0.0,7.5,99.4,1.7,250.0,39.54539895359144,42.3,43.4,16.6,0.0,19.0,20.0,0.976,0.976,92.593,7.638888888888889e-07,700.0,162.5,0.856,0.0878,0.847,20.0,1.0,4.9,86.9
2023-11-13 09:00:00,23.72,87.1,704.0,4.0,8.8,99.4,1.9,250.0,43.764881627183144,47.1,52.1,17.6,0.0,20.1,21.1,0.652,0.979,92.593,7.870370370370371e-07,700.0,162.5,0.856,0.0878,0.847,20.0,1.0,5.1,86.9
2023-11-13 10:00:00,24.24,85.7,707.0,15.0,9.9,99.4,2.9,267.0,45.966398839703295,48.8,44.4,11.4,0.0,22.2,23.2,0.0,0.163,92.593,1.6898148148148146e-06,785.0,162.5,0.856,0.0878,0.847,20.0,1.0,4.9,86.9
2023-11-13 11:00:00,24.29,86.1,848.0,26.0,10.0,99.4,4.7,285.0,49.22121768350733,56.6,116.6,0.0,0.0,24.3,25.3,0.0,0.0,92.593,4.166666666666666e-07,800.0,162.5,0.856,0.0878,0.847,20.0,1.0,6.6,86.9
2023-11-13 12:00:00,25.8,84.4,788.0,28.0,10.3,99.4,5.0,288.0,56.372098105414686,53.0,8.4,0.0,0.0,25.3,26.3,0.0,0.0,92.593,8.101851851851854e-07,800.0,162.7,0.858,0.0878,0.847,20.0,1.0,6.2,87.4
2023-11-13 13:00:00,25.37,87.1,795.0,37.0,12.1,99.1,5.4,300.0,46.159219997295686,49.6,53.9,1.8,0.0,25.3,26.3,0.0,0.0,92.593,1.0879629629629629e-06,800.0,165.2,0.874,0.0878,0.848,20.0,1.0,7.1,92.6
2023-11-13 14:00:00,25.6,86.8,777.0,72.0,14.0,96.1,9.9,346.0,49.461124667026006,52.6,66.9,1.7,0.0,25.6,26.6,0.0,0.0,92.593,1.2037037037037037e-06,800.0,165.2,0.874,0.0878,0.848,20.0,1.0,8.3,92.6
2023-11-13 15:00:00,26.47,84.9,767.0,110.0,15.0,87.6,13.2,394.0,61.98699583646307,63.4,77.3,0.6,0.0,25.9,26.9,0.0,0.0,92.593,1.8287037037037037e-06,800.0,165.2,0.874,0.0878,0.848,20.0,1.0,10.8,92.6
2023-11-13 16:00:00,25.79,86.3,709.0,70.0,14.7,82.4,13.3,344.0,47.26566316437147,46.2,19.5,0.9,0.0,25.5,26.5,0.0,0.0,92.593,1.4814814814814815e-06,732.0,165.2,0.874,0.0878,0.848,20.0,1.0,11.5,92.6
2023-11-13 17:00:00,24.49,86.1,698.0,28.0,14.1,73.7,13.4,287.0,39.51257303502772,39.1,11.4,0.3,0.0,23.5,24.5,0.0,0.0,92.593,1.1342592592592588e-06,700.0,165.2,0.874,0.0878,0.848,20.0,1.0,8.1,92.6
2023-11-13 18:00:00,24.03,87.6,699.0,4.0,13.4,70.0,12.8,254.0,37.69973310255342,39.3,25.8,9.0,0.0,21.3,22.3,0.0,0.824,92.593,7.158777429273451e-07,700.0,165.2,0.874,0.0878,0.848,20.0,1.0,6.8,92.6
2023-11-13 19:00:00,24.89,86.8,652.0,0.0,12.8,79.1,10.8,250.0,37.83569032608546,39.4,23.9,34.6,0.0,19.4,20.4,0.0,0.957,92.593,1.1472487339393632e-06,700.0,165.2,0.874,0.0878,0.848,20.0,1.0,4.9,92.6
2023-11-13 20:00:00,24.3,86.2,716.0,0.0,12.8,79.9,10.7,250.0,37.76061492280189,39.3,24.7,38.8,0.0,19.0,20.0,0.0,0.958,92.593,1.2212258543885156e-06,700.0,165.2,0.874,0.0878,0.848,20.0,1.0,5.7,92.6
2023-11-13 21:00:00,22.5,85.7,644.0,0.0,12.7,79.5,10.3,0.0,37.499357457124866,39.2,27.0,33.9,0.0,18.1,19.1,0.0,0.968,0.0,1.5023844464031982e-07,477.0,165.2,0.874,0.0878,0.848,20.0,1.0,5.2,92.6
2023-11-13 22:00:00,20.62,85.3,539.0,0.0,12.8,78.9,11.2,0.0,37.21752768958166,39.2,30.6,18.6,0.0,18.0,19.0,0.0,0.991,0.0,0.0,300.0,165.2,0.874,0.0878,0.848,20.0,1.0,2.0,92.6
2023-11-13 23:00:00,20.05,86.3,496.0,0.0,12.9,78.2,12.7,0.0,37.104342322385584,39.1,32.0,11.0,0.0,18.0,19.0,0.0,0.999,0.0,0.0,300.0,165.2,0.874,0.0878,0.848,20.0,1.0,2.0,92.6
2023-11-14 00:00:00,19.81,86.6,471.0,0.0,13.1,78.0,13.7,0.0,37.0531726324199,39.1,32.6,8.1,0.0,18.0,19.0,0.0,1.0,0.0,0.0,300.0,165.2,0.874,0.0878,0.848,20.0,0.0,2.0,92.6
2023-11-14 01:00:00,20.28,86.7,449.0,0.0,13.2,78.0,13.4,146.0,37.12111376130478,39.2,32.4,11.9,0.0,17.6,18.6,0.0,0.994,54.012,1.388888888888889e-07,373.0,165.2,0.874,0.0878,0.848,20.0,0.0,2.2,92.6
2023-11-14 02:00:00,22.74,87.2,597.0,0.0,13.0,78.1,13.3,250.0,37.474013401131934,39.3,28.3,28.1,0.0,18.0,19.0,0.0,0.967,92.593,1.6638213460586486e-06,683.0,165.2,0.874,0.0878,0.848,20.0,0.0,4.0,92.6
2023-11-14 03:00:00,23.29,86.4,679.0,0.0,13.1,77.4,13.6,250.0,37.56067389041494,39.3,27.0,38.0,0.0,18.0,19.0,0.0,0.959,92.593,1.0147182149382743e-06,700.0,165.2,0.874,0.0878,0.848,20.0,0.0,5.2,92.6
2023-11-14 04:00:00,23.3,86.1,709.0,0.0,13.2,77.5,14.6,250.0,37.56932279168814,39.3,26.9,39.6,0.0,18.0,19.0,0.0,0.959,92.593,1.2749762761550314e-06,700.0,165.2,0.874,0.0878,0.848,20.0,0.0,5.4,92.6
2023-11-14 05:00:00,23.25,86.0,687.0,0.0,13.2,78.2,15.3,250.0,37.56643135037144,39.3,26.9,39.4,0.0,18.0,19.0,0.0,0.959,92.593,1.1798230962008195e-06,700.0,165.2,0.874,0.0878,0.848,20.0,0.0,5.4,92.6
2023-11-14 06:00:00,23.3,86.3,707.0,0.0,13.0,79.4,13.5,250.0,37.571966854515544,39.3,26.9,39.1,0.0,18.0,19.0,0.0,0.959,92.593,1.3078744202815321e-06,700.0,165.2,0.874,0.0878,0.848,20.0,0.0,5.4,92.6
2023-11-14 07:00:00,23.39,86.4,693.0,0.0,13.0,79.7,12.8,250.0,37.5852417071996,39.3,26.8,39.6,0.0,18.0,19.0,0.0,0.958,92.593,1.0710949306294294e-06,700.0,165.2,0.874,0.0878,0.848,20.0,0.08333333333333333,5.4,92.6
2023-11-14 08:00:00,23.54,86.2,701.0,1.0,12.9,80.7,11.7,250.0,39.42496552868181,42.1,42.8,40.4,0.0,18.0,19.0,0.0,0.956,92.593,1.2419901843012112e-06,700.0,165.2,0.874,0.0878,0.848,20.0,1.0,5.4,92.6
2023-11-14 09:00:00,23.08,82.5,666.0,13.0,12.9,81.7,10.9,261.0,43.526331512928145,48.5,78.3,33.9,0.0,19.1,20.1,0.0,0.559,92.593,1.3132307808492598e-06,703.0,165.2,0.874,0.0878,0.848,20.0,1.0,6.0,92.6
2023-11-14 10:00:00,22.29,81.8,729.0,61.0,13.0,81.1,10.5,329.0,61.43681374129837,62.9,81.3,1.3,0.0,21.5,22.5,0.0,0.0,92.593,2.222222222222223e-06,799.0,165.2,0.874,0.0878,0.848,20.0,1.0,12.3,92.6
2023-11-14 11:00:00,23.99,86.8,768.0,138.0,13.4,78.6,10.5,426.0,44.255142832339665,43.1,12.0,6.4,0.0,23.0,24.0,0.0,0.0,92.593,2.3158467479898903e-06,800.0,165.2,0.874,0.0878,0.848,20.0,1.0,9.9,92.6
2023-11-14 12:00:00,23.72,83.4,708.0,137.0,13.5,79.1,9.2,431.0,57.297208098690284,61.1,110.6,6.0,0.0,23.0,24.0,0.0,0.0,92.593,2.7647144354289497e-06,800.0,165.7,0.875,0.0878,0.848,20.0,1.0,10.4,93.3
2023-11-14 13:00:00,24.42,86.5,789.0,126.0,13.5,81.7,7.9,416.0,46.42980643006766,46.1,25.1,6.8,0.0,23.0,24.0,0.0,0.0,92.593,2.777777777777778e-06,800.0,170.5,0.891,0.088,0.849,20.0,1.0,12.5,100.0
2023-11-14 14:00:00,23.81,86.2,787.0,71.0,13.2,85.5,7.4,345.0,45.920961198436,48.8,45.4,6.0,0.0,22.7,23.7,0.0,0.0,92.593,2.1759259259259266e-06,800.0,170.5,0.891,0.088,0.849,20.0,1.0,11.5,100.0
2023-11-14 15:00:00,23.68,85.3,791.0,38.0,12.6,88.8,6.8,301.0,45.640175858268975,48.2,40.5,3.6,0.0,22.4,23.4,0.0,0.0,92.593,1.6203703703703707e-06,800.0,170.5,0.891,0.088,0.849,20.0,1.0,8.0,100.0
2023-11-14 16:00:00,23.2,85.3,739.0,14.0,11.5,92.5,7.5,269.0,42.33993177194014,44.0,26.0,1.6,0.0,22.0,23.0,0.0,0.083,92.593,7.63888888888889e-07,729.0,170.5,0.891,0.088,0.849,20.0,1.0,7.1,100.0
2023-11-14 17:00:00,24.42,88.8,682.0,4.0,10.8,94.2,7.6,250.0,38.643196326303325,39.9,20.0,16.0,0.0,20.2,21.2,0.0,0.976,92.593,7.621114727992354e-07,700.0,170.5,0.891,0.088,0.849,20.0,1.0,5.9,100.0
2023-11-14 18:00:00,24.67,88.1,686.0,0.0,10.5,98.8,5.9,250.0,37.76469994732652,39.3,24.7,35.6,0.0,18.3,19.3,0.0,0.947,92.593,1.1895153138428405e-06,700.0,170.5,0.891,0.088,0.849,20.0,1.0,5.1,100.0
2023-11-14 19:00:00,24.2,87.7,693.0,0.0,10.7,99.3,6.6,250.0,37.7068837146221,39.3,25.3,39.3,0.0,18.0,19.0,0.0,0.947,92.593,9.503537525243887e-07,700.0,170.5,0.891,0.088,0.849,20.0,1.0,5.3,100.0
2023-11-14 20:00:00,23.96,87.4,707.0,0.0,10.7,98.1,7.0,250.0,37.673330154277046,39.3,25.7,37.8,0.0,18.0,19.0,0.0,0.95,92.593,1.1031772146346568e-06,700.0,170.5,0.891,0.088,0.849,20.0,1.0,5.2,100.0
2023-11-14 21:00:00,22.22,86.8,639.0,0.0,11.0,92.9,7.0,0.0,37.42286013055307,39.2,27.9,34.8,0.0,17.1,18.1,0.0,0.959,0.0,1.5119013425489937e-07,477.0,170.5,0.891,0.088,0.849,20.0,1.0,4.9,100.0
2023-11-14 22:00:00,20.28,85.9,540.0,0.0,11.3,91.0,6.5,0.0,37.13348018113748,39.1,31.5,21.6,0.0,17.0,18.0,0.0,0.983,0.0,0.0,300.0,170.5,0.891,0.088,0.849,20.0,1.0,2.0,100.0
2023-11-14 23:00:00,19.68,86.7,496.0,0.0,11.7,89.5,7.7,0.0,37.03812983923007,39.1,32.7,14.9,0.0,17.0,18.0,0.0,0.991,0.0,0.0,300.0,170.5,0.891,0.088,0.849,20.0,1.0,2.0,100.0
2023-11-15 00:00:00,19.44,87.0,470.0,0.0,11.7,89.0,8.1,0.0,36.995986700514266,39.1,33.2,12.3,0.0,17.0,18.0,0.0,0.994,0.0,0.0,300.0,170.5,0.891,0.088,0.849,20.0,0.0,2.0,100.0
2023-11-15 01:00:00,19.9,87.1,448.0,0.0,11.8,88.7,8.2,146.0,37.0612485440956,39.2,33.1,10.9,0.0,17.5,18.5,0.0,0.995,54.012,1.388888888888889e-07,373.0,170.5,0.891,0.088,0.849,20.0,0.0,2.2,100.0
2023-11-15 02:00:00,22.57,88.1,618.0,0.0,11.9,86.9,8.9,250.0,37.439286189303935,39.3,28.7,23.6,0.0,18.0,19.0,0.0,0.97,92.593,1.6378817360477166e-06,683.0,170.5,0.891,0.088,0.849,20.0,0.0,4.1,100.0
2023-11-15 03:00:00,23.4,87.5,653.0,0.0,11.7,87.0,8.7,250.0,37.56062201339364,39.3,27.1,34.1,0.0,18.0,19.0,0.0,0.958,92.593,7.95182157527469e-07,700.0,170.5,0.891,0.088,0.849,20.0,0.0,4.9,100.0
2023-11-15 04:00:00,23.49,87.4,698.0,0.0,11.5,88.1,8.7,250.0,37.57995998480005,39.3,26.8,35.9,0.0,18.0,19.0,0.0,0.956,92.593,1.0623412769572218e-06,700.0,170.5,0.891,0.088,0.849,20.0,0.0,5.1,100.0
2023-11-15 05:00:00,23.53,87.3,709.0,0.0,11.6,87.2,8.4,250.0,37.58938573190282,39.3,26.7,36.3,0.0,18.0,19.0,0.0,0.956,92.593,1.1252297940377395e-06,700.0,170.5,0.891,0.088,0.849,20.0,0.0,5.2,100.0
2023-11-15 06:00:00,23.58,87.2,690.0,0.0,11.6,86.7,8.2,250.0,37.593121802106694,39.3,26.7,36.8,0.0,18.0,19.0,0.0,0.955,92.593,9.679191066031653e-07,700.0,170.5,0.891,0.088,0.849,20.0,0.0,5.2,100.0
2023-11-15 07:00:00,23.59,87.2,696.0,0.0,11.4,87.0,7.9,250.0,37.59494573632458,39.3,26.6,36.5,0.0,18.0,19.0,0.0,0.955,92.593,1.1399670340111477e-06,700.0,170.5,0.891,0.088,0.849,20.0,0.08333333333333333,5.2,100.0
2023-11-15 08:00:00,23.65,86.8,703.0,3.0,11.2,87.1,7.9,250.0,39.30726242061993,42.0,42.2,36.3,0.0,18.0,19.0,0.0,0.955,92.593,9.466993690317369e-07,700.0,170.5,0.891,0.088,0.849,20.0,1.0,5.2,100.0
2023-11-15 09:00:00,21.01,81.6,636.0,25.0,11.3,86.1,8.4,281.0,48.87482552671246,54.9,111.7,15.9,0.0,19.1,20.1,0.0,0.079,92.593,2.119556636579233e-06,703.0,170.5,0.891,0.088,0.849,20.0,1.0,5.3,100.0
2023-11-15 10:00:00,22.79,84.7,800.0,76.0,11.6,85.0,9.0,351.0,49.76047067949392,48.5,19.1,2.4,0.0,21.6,22.6,0.0,0.0,92.593,1.7129629629629628e-06,798.0,170.5,0.891,0.088,0.849,20.0,1.0,5.8,100.0
2023-11-15 11:00:00,23.23,86.5,770.0,120.0,11.8,84.0,9.5,406.0,45.08955896293812,47.4,40.1,6.4,0.0,23.0,24.0,0.0,0.0,92.593,2.337962962962963e-06,800.0,170.5,0.891,0.088,0.849,20.0,1.0,8.5,100.0
2023-11-15 12:00:00,23.96,84.7,762.0,150.0,11.9,81.8,10.7,446.0,56.454809618555146,58.8,86.2,2.6,0.0,23.0,24.0,0.0,0.0,92.593,2.083333333333334e-06,800.0,171.0,0.893,0.088,0.849,20.0,1.0,9.4,100.7
2023-11-15 13:00:00,22.49,85.3,735.0,172.0,11.9,78.8,11.5,249.0,43.816865146202936,43.5,25.5,4.4,0.0,22.0,23.0,0.0,0.0,7.716,2.4768518518518525e-06,800.0,176.5,0.909,0.0882,0.849,20.0,1.0,13.7,108.2
2023-11-15 14:00:00,22.59,85.7,795.0,179.0,11.9,75.8,11.6,299.0,48.24334913642583,49.2,51.5,0.6,0.0,22.1,23.1,0.0,0.0,23.148,1.2962962962962965e-06,800.0,176.5,0.909,0.0882,0.849,20.0,1.0,8.0,108.2
2023-11-15 15:00:00,23.12,83.9,674.0,111.0,11.6,76.1,11.0,397.0,56.741784279416414,63.7,135.1,4.3,0.0,22.9,23.9,0.0,0.0,92.593,2.2453703703703703e-06,800.0,176.5,0.909,0.0882,0.849,20.0,1.0,12.3,108.2
2023-11-15 16:00:00,24.07,84.1,706.0,95.0,11.5,75.4,11.0,369.0,51.1129164138774,47.2,0.0,2.5,0.0,22.6,23.6,0.0,0.0,92.593,1.412037037037037e-06,727.0,176.5,0.909,0.0882,0.849,20.0,1.0,9.6,108.2
2023-11-15 17:00:00,21.79,84.0,702.0,21.0,11.1,76.5,10.7,275.0,38.49054852805173,39.1,18.6,3.5,0.0,20.3,21.3,0.0,0.25,92.593,1.7592592592592587e-06,700.0,176.5,0.909,0.0882,0.849,20.0,1.0,8.3,108.2
2023-11-15 18:00:00,23.08,87.9,697.0,1.0,10.9,79.4,10.3,250.0,37.54810149389109,39.3,27.5,20.0,0.0,18.3,19.3,0.0,0.969,92.593,4.032568899301802e-07,700.0,176.5,0.909,0.0882,0.849,20.0,1.0,5.6,108.2
2023-11-15 19:00:00,23.43,86.1,698.0,1.0,11.0,78.8,10.0,250.0,37.59535040200446,39.3,26.6,33.2,0.0,18.0,19.0,0.0,0.957,92.593,1.228146718628084e-06,700.0,176.5,0.909,0.0882,0.849,20.0,1.0,5.3,108.2
2023-11-15 20:00:00,23.25,86.0,686.0,0.0,10.9,77.2,10.1,250.0,37.568855340018935,39.3,26.9,32.8,0.0,18.0,19.0,0.0,0.959,92.593,1.0704576703800518e-06,700.0,176.5,0.909,0.0882,0.849,20.0,1.0,5.4,108.2
2023-11-15 21:00:00,21.55,85.0,642.0,0.0,11.1,74.5,10.0,0.0,37.32178996796702,39.2,29.0,29.8,0.0,17.1,18.1,0.0,0.967,0.0,1.858400637663167e-07,477.0,176.5,0.909,0.0882,0.849,20.0,1.0,5.1,108.2
2023-11-15 22:00:00,19.65,84.3,540.0,0.0,11.0,74.9,9.9,0.0,37.0367171574149,39.1,32.6,16.5,0.0,17.0,18.0,0.0,0.991,0.0,0.0,300.0,176.5,0.909,0.0882,0.849,20.0,1.0,2.0,108.2
2023-11-15 23:00:00,19.05,85.1,497.0,0.0,11.0,74.6,9.2,0.0,36.93785508355028,39.1,33.8,9.5,0.0,17.0,18.0,0.0,0.999,0.0,0.0,300.0,176.5,0.909,0.0882,0.849,20.0,1.0,2.0,108.2
2023-11-16 00:00:00,18.81,85.6,472.0,0.0,10.9,76.1,8.4,0.0,36.8944754601384,39.1,34.4,6.8,0.0,17.0,18.0,0.0,1.0,0.0,0.0,300.0,176.5,0.909,0.0882,0.849,20.0,0.0,2.0,108.2
2023-11-16 01:00:00,19.25,86.1,451.0,0.0,10.5,82.2,7.9,146.0,36.95893282652438,39.1,34.2,5.3,0.0,17.5,18.5,0.0,1.0,54.012,1.388888888888889e-07,373.0,176.5,0.909,0.0882,0.849,20.0,0.0,2.2,108.2
2023-11-16 02:00:00,21.97,87.9,641.0,0.0,10.0,88.2,6.3,250.0,37.34109572367925,39.2,29.9,16.0,0.0,18.0,19.0,0.0,0.978,92.593,1.8203769001844637e-06,683.0,176.5,0.909,0.0882,0.849,20.0,0.0,4.1,108.2
2023-11-16 03:00:00,23.12,88.3,701.0,0.0,9.3,96.4,3.5,250.0,37.49800476382998,39.3,27.9,26.0,0.0,18.0,19.0,0.0,0.962,92.593,5.078372592570952e-07,700.0,176.5,0.909,0.0882,0.849,20.0,0.0,4.7,108.2
2023-11-16 04:00:00,23.29,88.4,685.0,0.0,9.0,98.5,2.4,250.0,37.55641954002348,39.3,27.0,29.1,0.0,18.0,19.0,0.4,0.958,92.593,7.960220592156779e-07,700.0,176.5,0.909,0.0882,0.849,20.0,0.0,4.9,108.2
2023-11-16 05:00:00,22.43,88.4,695.0,0.0,8.9,96.0,1.3,250.0,37.51327611238239,39.3,27.6,23.9,0.0,18.0,19.0,0.97,0.97,92.593,1.1167076286337212e-06,700.0,176.5,0.909,0.0882,0.849,20.0,0.0,6.0,108.2
2023-11-16 06:00:00,22.76,89.1,688.0,0.0,8.8,93.5,0.1,250.0,37.56374467915414,39.3,27.1,24.0,0.0,18.0,19.0,0.966,0.966,92.593,7.502537672556158e-07,700.0,176.5,0.909,0.0882,0.849,20.0,0.0,5.0,108.2
